Test_Trip_ID	Predicted_JourneyPatternID
3984	00630002
3985	00630002
3986	00630002
3987	00630002
3988	033B1002
3989	02200001
3990	02701001
3991	02701001
3992	02701001
3993	02701001
3994	02701001
3995	02701001
3996	02701001
3997	02701001
3998	02701001
3999	02701001
4000	02701001
4001	02701001
4002	033B1001
4003	033B1001
4004	033B1001
4005	033B1001
4006	033B1001
4007	033B1001
4008	033B1001
4009	033B1001
4010	033B1001
4011	033B1001
4012	033B1001
4013	033B1001
4014	033B1001
4015	033B1001
4016	033B1001
4017	033B1001
4018	033B1001
4019	033B1001
4020	039A1001
4021	039A1001
4022	039A1001
4023	039A1001
4024	039A1001
4025	039A1001
4026	039A1001
4027	039A1001
4028	039A1001
4029	039A1001
4030	039A1001
4031	039A1001
4032	039A1001
4033	039A1001
4034	039A1001
4035	039A1001
4036	039A1001
4037	039A1001
4038	039A1001
4039	039A1001
4040	039A1001
4041	039A1001
4042	039A1001
4043	039A1001
4044	039A1001
4045	039A1001
4046	039A1001
4047	039A1001
4048	039A1001
4049	039A1001
4050	039A1001
4051	039A1001
4052	039A1001
4053	039A1001
4054	039A1001
4055	039A1001
4056	039A1001
4057	039A1001
4058	039A1001
4059	039A1001
4060	039A1001
4061	039A1001
4062	039A1001
4063	039A1001
4064	039A1001
4065	039A1001
4066	039A1001
4067	039A1001
4068	039A1001
4069	039A1001
4070	039A1001
4071	039A1001
4072	039A1001
4073	039A1001
4074	039A1001
4075	039A1001
4076	039A1001
4077	039A1001
4078	039A1001
4079	039A1001
4080	039A1001
4081	039A1001
4082	039A1001
4083	039A1001
4084	039A1001
4085	039A1001
4086	01840001
4087	01840001
4088	01840001
4089	01840001
4090	01840001
4091	01840001
4092	01840001
4093	01840001
4094	01841001
4095	01840001
4096	01840001
4097	01840001
4098	01840001
4099	01850003
4100	01840001
4101	01840001
4102	01840001
4103	01840001
4104	01840001
4105	01840001
4106	01840001
4107	01840001
4108	01840001
4109	01840001
4110	01840001
4111	01840001
4112	01840001
4113	01840001
4114	00471001
4115	00471001
4116	00471001
4117	00471001
4118	00471001
4119	00471001
4120	00471001
4121	00471001
4122	00471001
4123	00471001
4124	00471002
4125	00471002
4126	00471002
4127	00471002
4128	00611001
4129	00611001
4130	00611001
4131	00611001
4132	00611001
4133	00611001
4134	00611001
4135	00611001
4136	00611001
4137	00611001
4138	00611001
4139	00611001
4140	00611001
4141	00611001
4142	00661001
4143	00661001
4144	00661001
4145	00661001
4146	00661001
4147	00661001
4148	00661001
4149	00661001
4150	00661001
4151	00661001
4152	00661001
4153	00661001
4154	00661001
4155	00661001
4156	00841002
4157	00841002
4158	00841001
4159	00841001
4160	01851002
4161	00841001
4162	00841001
4163	00841001
4164	00841001
4165	00841001
4166	00841001
4167	00701001
4168	00701001
4169	00701001
4170	00701001
4171	00701001
4172	00701001
4173	00701001
4174	00701001
4175	00701001
4176	00701001
4177	00701001
4178	025A0001
4179	025A0001
4180	025A0001
4181	025A0001
4182	025A0001
4183	025A0001
4184	025A0001
4185	025A0001
4186	025A0001
4187	025A0001
4188	025A0001
4189	025A0001
4190	025A0001
4191	025A0001
4192	025A0001
4193	025A0001
4194	025A0001
4195	025A0001
4196	025A0001
4197	025A0001
4198	025A0001
4199	025A0001
4200	025A0001
4201	025A0001
4202	025A0001
4203	01230001
4204	01230001
4205	01230001
4206	01230001
4207	01230001
4208	01230001
4209	01230001
4210	01230001
4211	01230001
4212	01230001
4213	01230001
4214	01230001
4215	01230001
4216	01230001
4217	01230001
4218	01230001
4219	01230001
4220	01230001
4221	01230001
4222	01230001
4223	01230001
4224	01230001
4225	01230001
4226	01230001
4227	01230001
4228	01230001
4229	01230001
4230	01230001
4231	01230001
4232	01230001
4233	01230001
4234	01230001
4235	01230001
4236	01230001
4237	01230001
4238	01230001
4239	01230001
4240	01230001
4241	01230001
4242	01230001
4243	01230001
4244	01230001
4245	01230001
4246	01230001
4247	01230001
4248	01230001
4249	01230001
4250	01230001
4251	01230001
4252	01230001
4253	01230001
4254	01230001
4255	01230001
4256	01230001
4257	01230001
4258	01230001
4259	01230001
4260	01230001
4261	01230001
4262	01230001
4263	01230001
4264	01230001
4265	01230001
4266	01230001
4267	01230001
4268	01230001
4269	01230001
4270	01230001
4271	01230001
4272	01230001
4273	01230001
4274	01230001
4275	040B1001
4276	040B1001
4277	00421001
4278	027A0001
4279	027A0001
4280	027A0001
4281	027A0001
4282	027A0001
4283	027A0001
4284	027A0001
4285	027A0001
4286	027A0001
4287	027A0001
4288	027A0001
4289	027A0001
4290	027A0001
4291	027A0001
4292	027A0001
4293	027A0001
4294	027A0001
4295	027A0001
4296	027A0001
4297	027A0001
4298	027A0001
4299	027A0001
4300	027A0001
4301	027A0001
4302	027A0001
4303	00681002
4304	00681002
4305	00681002
4306	00681002
4307	00681002
4308	00681002
4309	00681002
4310	041C1001
4311	041C1001
4312	041C1001
4313	041C1001
4314	041C1001
4315	041C1001
4316	041C1001
4317	041C1001
4318	041B0002
4319	041C1001
4320	041C1001
4321	041C1001
4322	041C1001
4323	027B0001
4324	041C1001
4325	041C1001
4326	041C1001
4327	00411001
4328	041C1001
4329	00431001
4330	041C1001
4331	041C1001
4332	044B1001
4333	044B1001
4334	044B1001
4335	044B1001
4336	044B1001
4337	01850003
4338	01851002
4339	01851002
4340	01851002
4341	01851002
4342	01851001
4343	01851001
4344	01851001
4345	01851001
4346	01851001
4347	01851001
4348	01851001
4349	01851001
4350	01851001
4351	01851001
4352	01851001
4353	01851001
4354	01851001
4355	01851001
4356	029A1001
4357	029A1001
4358	029A1001
4359	029A1001
4360	029A1001
4361	029A1001
4362	029A1001
4363	029A1001
4364	029A1001
4365	029A1001
4366	029A1001
4367	029A1001
4368	029A1001
4369	029A1001
4370	029A1001
4371	029A1001
4372	029A1001
4373	029A1001
4374	029A1001
4375	029A1001
4376	029A1001
4377	029A1001
4378	029A1001
4379	029A1001
4380	029A1001
4381	029A1001
4382	029A1001
4383	029A1001
4384	029A1001
4385	029A1001
4386	029A1001
4387	029A1001
4388	029A1001
4389	029A1001
4390	029A1001
4391	029A1001
4392	029A1001
4393	029A1001
4394	029A1001
4395	029A1001
4396	029A1001
4397	00381001
4398	00381001
4399	038A1002
4400	00381001
4401	00381001
4402	00381001
4403	00381001
4404	00381001
4405	00381001
4406	00381001
4407	00381001
4408	00381001
4409	00381001
4410	00830001
4411	00830001
4412	00830001
4413	00830001
4414	00830001
4415	00830001
4416	00830001
4417	00830001
4418	00830001
4419	00830001
4420	00830001
4421	00830001
4422	00830001
4423	00830001
4424	00830001
4425	00830001
4426	00830001
4427	00830001
4428	00830001
4429	00830001
4430	00830001
4431	00830001
4432	00830001
4433	00830001
4434	00830001
4435	00830001
4436	00830001
4437	00830001
4438	00830001
4439	00830001
4440	00830001
4441	00830001
4442	00830001
4443	00830001
4444	00830001
4445	00830001
4446	00830001
4447	00830001
4448	00830001
4449	00830001
4450	00830001
4451	00830001
4452	00830001
4453	00830001
4454	00830001
4455	015A1001
4456	00251001
4457	00251001
4458	00251001
4459	00251001
4460	00251001
4461	00251001
4462	00251001
4463	00251001
4464	00251001
4465	00251001
4466	00251001
4467	00251001
4468	00251001
4469	00251001
4470	00251001
4471	01141001
4472	01141001
4473	01141001
4474	01141001
4475	01141001
4476	01141001
4477	01141001
4478	01141001
4479	01141001
4480	01141001
4481	01141001
4482	01141001
